129:   129   S0(e=125, idx= 95) | S1(e=122, idx= 47) | S2(e=116, idx= 23) | S3(e=104, idx= 11) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
130:   130   S0(e=125, idx= 95) | S1(e=122, idx= 47) | S2(e=116, idx= 23) | S3(e=104, idx= 11) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
131:   131   S0(e=125, idx= 95) | S1(e=122, idx= 47) | S2(e=116, idx= 23) | S3(e=104, idx= 11) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
132:   132   S0(e= 61, idx= 94) | S1(e=122, idx= 47) | S2(e=116, idx= 23) | S3(e=104, idx= 11) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
133:   133   S0(e= 61, idx= 94) | S1(e=122, idx= 47) | S2(e=116, idx= 23) | S3(e=104, idx= 11) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
134:   134   S0(e= 61, idx= 94) | S1(e=122, idx= 47) | S2(e=116, idx= 23) | S3(e=104, idx= 11) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
135:   135   S0(e= 61, idx= 94) | S1(e=122, idx= 47) | S2(e=116, idx= 23) | S3(e=104, idx= 11) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
136:   136   S0(e= 93, idx= 93) | S1(e= 58, idx= 46) | S2(e=116, idx= 23) | S3(e=104, idx= 11) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
137:   137   S0(e= 93, idx= 93) | S1(e= 58, idx= 46) | S2(e=116, idx= 23) | S3(e=104, idx= 11) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
138:   138   S0(e= 93, idx= 93) | S1(e= 58, idx= 46) | S2(e=116, idx= 23) | S3(e=104, idx= 11) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
139:   139   S0(e= 93, idx= 93) | S1(e= 58, idx= 46) | S2(e=116, idx= 23) | S3(e=104, idx= 11) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
140:   140   S0(e= 29, idx= 92) | S1(e= 58, idx= 46) | S2(e=116, idx= 23) | S3(e=104, idx= 11) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
141:   141   S0(e= 29, idx= 92) | S1(e= 58, idx= 46) | S2(e=116, idx= 23) | S3(e=104, idx= 11) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
142:   142   S0(e= 29, idx= 92) | S1(e= 58, idx= 46) | S2(e=116, idx= 23) | S3(e=104, idx= 11) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
143:   143   S0(e= 29, idx= 92) | S1(e= 58, idx= 46) | S2(e=116, idx= 23) | S3(e=104, idx= 11) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
144:   144   S0(e=109, idx= 91) | S1(e= 90, idx= 45) | S2(e= 52, idx= 22) | S3(e=104, idx= 11) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
145:   145   S0(e=109, idx= 91) | S1(e= 90, idx= 45) | S2(e= 52, idx= 22) | S3(e=104, idx= 11) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
146:   146   S0(e=109, idx= 91) | S1(e= 90, idx= 45) | S2(e= 52, idx= 22) | S3(e=104, idx= 11) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
147:   147   S0(e=109, idx= 91) | S1(e= 90, idx= 45) | S2(e= 52, idx= 22) | S3(e=104, idx= 11) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
148:   148   S0(e= 45, idx= 90) | S1(e= 90, idx= 45) | S2(e= 52, idx= 22) | S3(e=104, idx= 11) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
149:   149   S0(e= 45, idx= 90) | S1(e= 90, idx= 45) | S2(e= 52, idx= 22) | S3(e=104, idx= 11) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
150:   150   S0(e= 45, idx= 90) | S1(e= 90, idx= 45) | S2(e= 52, idx= 22) | S3(e=104, idx= 11) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
151:   151   S0(e= 45, idx= 90) | S1(e= 90, idx= 45) | S2(e= 52, idx= 22) | S3(e=104, idx= 11) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
152:   152   S0(e= 77, idx= 89) | S1(e= 26, idx= 44) | S2(e= 52, idx= 22) | S3(e=104, idx= 11) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
153:   153   S0(e= 77, idx= 89) | S1(e= 26, idx= 44) | S2(e= 52, idx= 22) | S3(e=104, idx= 11) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
154:   154   S0(e= 77, idx= 89) | S1(e= 26, idx= 44) | S2(e= 52, idx= 22) | S3(e=104, idx= 11) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
155:   155   S0(e= 77, idx= 89) | S1(e= 26, idx= 44) | S2(e= 52, idx= 22) | S3(e=104, idx= 11) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
156:   156   S0(e= 13, idx= 88) | S1(e= 26, idx= 44) | S2(e= 52, idx= 22) | S3(e=104, idx= 11) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
157:   157   S0(e= 13, idx= 88) | S1(e= 26, idx= 44) | S2(e= 52, idx= 22) | S3(e=104, idx= 11) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
158:   158   S0(e= 13, idx= 88) | S1(e= 26, idx= 44) | S2(e= 52, idx= 22) | S3(e=104, idx= 11) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
159:   159   S0(e= 13, idx= 88) | S1(e= 26, idx= 44) | S2(e= 52, idx= 22) | S3(e=104, idx= 11) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
160:   160   S0(e=117, idx= 87) | S1(e=106, idx= 43) | S2(e= 84, idx= 21) | S3(e= 40, idx= 10) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
161:   161   S0(e=117, idx= 87) | S1(e=106, idx= 43) | S2(e= 84, idx= 21) | S3(e= 40, idx= 10) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
162:   162   S0(e=117, idx= 87) | S1(e=106, idx= 43) | S2(e= 84, idx= 21) | S3(e= 40, idx= 10) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
163:   163   S0(e=117, idx= 87) | S1(e=106, idx= 43) | S2(e= 84, idx= 21) | S3(e= 40, idx= 10) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
164:   164   S0(e= 53, idx= 86) | S1(e=106, idx= 43) | S2(e= 84, idx= 21) | S3(e= 40, idx= 10) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
165:   165   S0(e= 53, idx= 86) | S1(e=106, idx= 43) | S2(e= 84, idx= 21) | S3(e= 40, idx= 10) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
166:   166   S0(e= 53, idx= 86) | S1(e=106, idx= 43) | S2(e= 84, idx= 21) | S3(e= 40, idx= 10) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
167:   167   S0(e= 53, idx= 86) | S1(e=106, idx= 43) | S2(e= 84, idx= 21) | S3(e= 40, idx= 10) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
168:   168   S0(e= 85, idx= 85) | S1(e= 42, idx= 42) | S2(e= 84, idx= 21) | S3(e= 40, idx= 10) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
169:   169   S0(e= 85, idx= 85) | S1(e= 42, idx= 42) | S2(e= 84, idx= 21) | S3(e= 40, idx= 10) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
170:   170   S0(e= 85, idx= 85) | S1(e= 42, idx= 42) | S2(e= 84, idx= 21) | S3(e= 40, idx= 10) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
171:   171   S0(e= 85, idx= 85) | S1(e= 42, idx= 42) | S2(e= 84, idx= 21) | S3(e= 40, idx= 10) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
172:   172   S0(e= 21, idx= 84) | S1(e= 42, idx= 42) | S2(e= 84, idx= 21) | S3(e= 40, idx= 10) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
173:   173   S0(e= 21, idx= 84) | S1(e= 42, idx= 42) | S2(e= 84, idx= 21) | S3(e= 40, idx= 10) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
174:   174   S0(e= 21, idx= 84) | S1(e= 42, idx= 42) | S2(e= 84, idx= 21) | S3(e= 40, idx= 10) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
175:   175   S0(e= 21, idx= 84) | S1(e= 42, idx= 42) | S2(e= 84, idx= 21) | S3(e= 40, idx= 10) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
176:   176   S0(e=101, idx= 83) | S1(e= 74, idx= 41) | S2(e= 20, idx= 20) | S3(e= 40, idx= 10) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
177:   177   S0(e=101, idx= 83) | S1(e= 74, idx= 41) | S2(e= 20, idx= 20) | S3(e= 40, idx= 10) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
178:   178   S0(e=101, idx= 83) | S1(e= 74, idx= 41) | S2(e= 20, idx= 20) | S3(e= 40, idx= 10) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
179:   179   S0(e=101, idx= 83) | S1(e= 74, idx= 41) | S2(e= 20, idx= 20) | S3(e= 40, idx= 10) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
180:   180   S0(e= 37, idx= 82) | S1(e= 74, idx= 41) | S2(e= 20, idx= 20) | S3(e= 40, idx= 10) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
181:   181   S0(e= 37, idx= 82) | S1(e= 74, idx= 41) | S2(e= 20, idx= 20) | S3(e= 40, idx= 10) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
182:   182   S0(e= 37, idx= 82) | S1(e= 74, idx= 41) | S2(e= 20, idx= 20) | S3(e= 40, idx= 10) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
183:   183   S0(e= 37, idx= 82) | S1(e= 74, idx= 41) | S2(e= 20, idx= 20) | S3(e= 40, idx= 10) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
184:   184   S0(e= 69, idx= 81) | S1(e= 10, idx= 40) | S2(e= 20, idx= 20) | S3(e= 40, idx= 10) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
185:   185   S0(e= 69, idx= 81) | S1(e= 10, idx= 40) | S2(e= 20, idx= 20) | S3(e= 40, idx= 10) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
186:   186   S0(e= 69, idx= 81) | S1(e= 10, idx= 40) | S2(e= 20, idx= 20) | S3(e= 40, idx= 10) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
187:   187   S0(e= 69, idx= 81) | S1(e= 10, idx= 40) | S2(e= 20, idx= 20) | S3(e= 40, idx= 10) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
188:   188   S0(e=  5, idx= 80) | S1(e= 10, idx= 40) | S2(e= 20, idx= 20) | S3(e= 40, idx= 10) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
189:   189   S0(e=  5, idx= 80) | S1(e= 10, idx= 40) | S2(e= 20, idx= 20) | S3(e= 40, idx= 10) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
190:   190   S0(e=  5, idx= 80) | S1(e= 10, idx= 40) | S2(e= 20, idx= 20) | S3(e= 40, idx= 10) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
191:   191   S0(e=  5, idx= 80) | S1(e= 10, idx= 40) | S2(e= 20, idx= 20) | S3(e= 40, idx= 10) | S4(e= 80, idx=  5) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
192:   192   S0(e=121, idx= 79) | S1(e=114, idx= 39) | S2(e=100, idx= 19) | S3(e= 72, idx=  9) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
193:   193   S0(e=121, idx= 79) | S1(e=114, idx= 39) | S2(e=100, idx= 19) | S3(e= 72, idx=  9) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
194:   194   S0(e=121, idx= 79) | S1(e=114, idx= 39) | S2(e=100, idx= 19) | S3(e= 72, idx=  9) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
195:   195   S0(e=121, idx= 79) | S1(e=114, idx= 39) | S2(e=100, idx= 19) | S3(e= 72, idx=  9) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
196:   196   S0(e= 57, idx= 78) | S1(e=114, idx= 39) | S2(e=100, idx= 19) | S3(e= 72, idx=  9) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
197:   197   S0(e= 57, idx= 78) | S1(e=114, idx= 39) | S2(e=100, idx= 19) | S3(e= 72, idx=  9) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
198:   198   S0(e= 57, idx= 78) | S1(e=114, idx= 39) | S2(e=100, idx= 19) | S3(e= 72, idx=  9) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
199:   199   S0(e= 57, idx= 78) | S1(e=114, idx= 39) | S2(e=100, idx= 19) | S3(e= 72, idx=  9) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
200:   200   S0(e= 89, idx= 77) | S1(e= 50, idx= 38) | S2(e=100, idx= 19) | S3(e= 72, idx=  9) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
201:   201   S0(e= 89, idx= 77) | S1(e= 50, idx= 38) | S2(e=100, idx= 19) | S3(e= 72, idx=  9) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
202:   202   S0(e= 89, idx= 77) | S1(e= 50, idx= 38) | S2(e=100, idx= 19) | S3(e= 72, idx=  9) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
203:   203   S0(e= 89, idx= 77) | S1(e= 50, idx= 38) | S2(e=100, idx= 19) | S3(e= 72, idx=  9) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
204:   204   S0(e= 25, idx= 76) | S1(e= 50, idx= 38) | S2(e=100, idx= 19) | S3(e= 72, idx=  9) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
205:   205   S0(e= 25, idx= 76) | S1(e= 50, idx= 38) | S2(e=100, idx= 19) | S3(e= 72, idx=  9) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
206:   206   S0(e= 25, idx= 76) | S1(e= 50, idx= 38) | S2(e=100, idx= 19) | S3(e= 72, idx=  9) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
207:   207   S0(e= 25, idx= 76) | S1(e= 50, idx= 38) | S2(e=100, idx= 19) | S3(e= 72, idx=  9) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
208:   208   S0(e=105, idx= 75) | S1(e= 82, idx= 37) | S2(e= 36, idx= 18) | S3(e= 72, idx=  9) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
209:   209   S0(e=105, idx= 75) | S1(e= 82, idx= 37) | S2(e= 36, idx= 18) | S3(e= 72, idx=  9) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
210:   210   S0(e=105, idx= 75) | S1(e= 82, idx= 37) | S2(e= 36, idx= 18) | S3(e= 72, idx=  9) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
211:   211   S0(e=105, idx= 75) | S1(e= 82, idx= 37) | S2(e= 36, idx= 18) | S3(e= 72, idx=  9) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
212:   212   S0(e= 41, idx= 74) | S1(e= 82, idx= 37) | S2(e= 36, idx= 18) | S3(e= 72, idx=  9) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
213:   213   S0(e= 41, idx= 74) | S1(e= 82, idx= 37) | S2(e= 36, idx= 18) | S3(e= 72, idx=  9) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
214:   214   S0(e= 41, idx= 74) | S1(e= 82, idx= 37) | S2(e= 36, idx= 18) | S3(e= 72, idx=  9) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
215:   215   S0(e= 41, idx= 74) | S1(e= 82, idx= 37) | S2(e= 36, idx= 18) | S3(e= 72, idx=  9) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
216:   216   S0(e= 73, idx= 73) | S1(e= 18, idx= 36) | S2(e= 36, idx= 18) | S3(e= 72, idx=  9) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
217:   217   S0(e= 73, idx= 73) | S1(e= 18, idx= 36) | S2(e= 36, idx= 18) | S3(e= 72, idx=  9) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
218:   218   S0(e= 73, idx= 73) | S1(e= 18, idx= 36) | S2(e= 36, idx= 18) | S3(e= 72, idx=  9) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
219:   219   S0(e= 73, idx= 73) | S1(e= 18, idx= 36) | S2(e= 36, idx= 18) | S3(e= 72, idx=  9) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
220:   220   S0(e=  9, idx= 72) | S1(e= 18, idx= 36) | S2(e= 36, idx= 18) | S3(e= 72, idx=  9) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
221:   221   S0(e=  9, idx= 72) | S1(e= 18, idx= 36) | S2(e= 36, idx= 18) | S3(e= 72, idx=  9) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
222:   222   S0(e=  9, idx= 72) | S1(e= 18, idx= 36) | S2(e= 36, idx= 18) | S3(e= 72, idx=  9) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
223:   223   S0(e=  9, idx= 72) | S1(e= 18, idx= 36) | S2(e= 36, idx= 18) | S3(e= 72, idx=  9) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
224:   224   S0(e=113, idx= 71) | S1(e= 98, idx= 35) | S2(e= 68, idx= 17) | S3(e=  8, idx=  8) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
225:   225   S0(e=113, idx= 71) | S1(e= 98, idx= 35) | S2(e= 68, idx= 17) | S3(e=  8, idx=  8) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
226:   226   S0(e=113, idx= 71) | S1(e= 98, idx= 35) | S2(e= 68, idx= 17) | S3(e=  8, idx=  8) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
227:   227   S0(e=113, idx= 71) | S1(e= 98, idx= 35) | S2(e= 68, idx= 17) | S3(e=  8, idx=  8) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
228:   228   S0(e= 49, idx= 70) | S1(e= 98, idx= 35) | S2(e= 68, idx= 17) | S3(e=  8, idx=  8) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
229:   229   S0(e= 49, idx= 70) | S1(e= 98, idx= 35) | S2(e= 68, idx= 17) | S3(e=  8, idx=  8) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
230:   230   S0(e= 49, idx= 70) | S1(e= 98, idx= 35) | S2(e= 68, idx= 17) | S3(e=  8, idx=  8) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
231:   231   S0(e= 49, idx= 70) | S1(e= 98, idx= 35) | S2(e= 68, idx= 17) | S3(e=  8, idx=  8) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
232:   232   S0(e= 81, idx= 69) | S1(e= 34, idx= 34) | S2(e= 68, idx= 17) | S3(e=  8, idx=  8) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
233:   233   S0(e= 81, idx= 69) | S1(e= 34, idx= 34) | S2(e= 68, idx= 17) | S3(e=  8, idx=  8) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
234:   234   S0(e= 81, idx= 69) | S1(e= 34, idx= 34) | S2(e= 68, idx= 17) | S3(e=  8, idx=  8) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
235:   235   S0(e= 81, idx= 69) | S1(e= 34, idx= 34) | S2(e= 68, idx= 17) | S3(e=  8, idx=  8) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
236:   236   S0(e= 17, idx= 68) | S1(e= 34, idx= 34) | S2(e= 68, idx= 17) | S3(e=  8, idx=  8) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
237:   237   S0(e= 17, idx= 68) | S1(e= 34, idx= 34) | S2(e= 68, idx= 17) | S3(e=  8, idx=  8) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
238:   238   S0(e= 17, idx= 68) | S1(e= 34, idx= 34) | S2(e= 68, idx= 17) | S3(e=  8, idx=  8) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
239:   239   S0(e= 17, idx= 68) | S1(e= 34, idx= 34) | S2(e= 68, idx= 17) | S3(e=  8, idx=  8) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
240:   240   S0(e= 97, idx= 67) | S1(e= 66, idx= 33) | S2(e=  4, idx= 16) | S3(e=  8, idx=  8) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
241:   241   S0(e= 97, idx= 67) | S1(e= 66, idx= 33) | S2(e=  4, idx= 16) | S3(e=  8, idx=  8) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
242:   242   S0(e= 97, idx= 67) | S1(e= 66, idx= 33) | S2(e=  4, idx= 16) | S3(e=  8, idx=  8) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
243:   243   S0(e= 97, idx= 67) | S1(e= 66, idx= 33) | S2(e=  4, idx= 16) | S3(e=  8, idx=  8) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
244:   244   S0(e= 33, idx= 66) | S1(e= 66, idx= 33) | S2(e=  4, idx= 16) | S3(e=  8, idx=  8) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
245:   245   S0(e= 33, idx= 66) | S1(e= 66, idx= 33) | S2(e=  4, idx= 16) | S3(e=  8, idx=  8) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
246:   246   S0(e= 33, idx= 66) | S1(e= 66, idx= 33) | S2(e=  4, idx= 16) | S3(e=  8, idx=  8) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
247:   247   S0(e= 33, idx= 66) | S1(e= 66, idx= 33) | S2(e=  4, idx= 16) | S3(e=  8, idx=  8) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
248:   248   S0(e= 65, idx= 65) | S1(e=  2, idx= 32) | S2(e=  4, idx= 16) | S3(e=  8, idx=  8) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
249:   249   S0(e= 65, idx= 65) | S1(e=  2, idx= 32) | S2(e=  4, idx= 16) | S3(e=  8, idx=  8) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
250:   250   S0(e= 65, idx= 65) | S1(e=  2, idx= 32) | S2(e=  4, idx= 16) | S3(e=  8, idx=  8) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
251:   251   S0(e= 65, idx= 65) | S1(e=  2, idx= 32) | S2(e=  4, idx= 16) | S3(e=  8, idx=  8) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
252:   252   S0(e=  1, idx= 64) | S1(e=  2, idx= 32) | S2(e=  4, idx= 16) | S3(e=  8, idx=  8) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
253:   253   S0(e=  1, idx= 64) | S1(e=  2, idx= 32) | S2(e=  4, idx= 16) | S3(e=  8, idx=  8) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
254:   254   S0(e=  1, idx= 64) | S1(e=  2, idx= 32) | S2(e=  4, idx= 16) | S3(e=  8, idx=  8) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
255:   255   S0(e=  1, idx= 64) | S1(e=  2, idx= 32) | S2(e=  4, idx= 16) | S3(e=  8, idx=  8) | S4(e= 16, idx=  4) | S5(e= 32, idx=  2) | S6(e= 64, idx=  1)
